,Age,Gender,Marital status,Race status,Birth,Language,Occupation,Income (K),ec
7320,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",411,297
8582,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",231,297
18898,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",80,297
6594,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",80,297
7866,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",234,297
19701,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",511,297
16808,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",234,297
18634,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",570,297
7818,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",230,297
6196,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",365,297
4399,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",243,297
8502,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",54,297
11072,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",35,297
861,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",85,297
10227,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",62,297
18967,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",62,297
2831,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",234,297
5022,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",70,297
734,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",106,297
6506,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",111,297
7778,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",512,297
18709,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",231,297
10029,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",254,297
13045,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",481,297
1336,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",360,297
14686,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",526,297
7751,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",470,297
7200,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",570,297
2810,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",563,297
14861,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",460,297
6657,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",570,297
14514,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",430,297
7542,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",401,297
13972,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",306,297
1499,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",353,297
3638,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",231,297
19288,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",84,297
11958,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",43,297
11262,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",586,297
2893,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",471,297
9630,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",540,297
18989,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",271,297
4858,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",42,297
19825,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",524,297
11985,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",593,297
10035,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",536,297
17711,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",201,297
5925,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",201,297
8753,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",540,297
7499,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",231,297
6098,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",230,297
11821,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",313,297
1888,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",200,297
182,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",570,297
521,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",471,297
12905,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",423,297
19046,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",313,297
1405,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",912,297
567,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",584,297
18763,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",500,297
5096,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",562,297
14282,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",512,297
13752,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",360,297
11541,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",524,297
14719,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",330,297
9405,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",501,297
15737,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",155,297
3041,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",22,297
9724,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",570,297
10141,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",472,297
19563,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",874,297
14572,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",202,297
11496,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",570,297
1198,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",485,297
11853,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",780,297
11436,"[""20"" - ""40""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""2"" - ""950""]","[""1"" - ""2""]","[""8"" - ""11""]",500,297
8494,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",556,298
9067,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",202,298
6719,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",350,298
4951,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",401,298
9124,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",803,298
5760,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",62,298
5388,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",832,298
2592,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",202,298
3336,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",701,298
5991,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",31,298
254,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",350,298
6102,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",313,298
5852,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",476,298
6601,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",401,298
6144,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",570,298
4828,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",512,298
6079,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",15,298
12271,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",423,298
3006,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",964,298
8516,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",510,298
4681,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",313,298
10688,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",500,298
6178,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",15,298
1662,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
3897,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",974,298
1256,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",526,298
158,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",62,298
3654,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",896,298
7240,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",316,298
3848,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",201,298
352,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",500,298
2849,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
5592,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",401,298
816,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
7999,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
4476,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
5138,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
5332,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",402,298
3056,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
7375,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",1,298
13468,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",243,298
2852,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",525,298
1386,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",536,298
8614,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
7736,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",360,298
26,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",512,298
7570,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",500,298
7863,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
3736,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
5282,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",350,298
2405,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",201,298
5557,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",590,298
358,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",80,298
3276,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",43,298
2148,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",863,298
1834,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",476,298
11352,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",593,298
3686,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",570,298
4769,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",43,298
1783,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",460,298
3249,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",570,298
7994,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",232,298
5261,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",243,298
4172,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",584,298
13326,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",23,298
911,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",524,298
2660,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",353,298
11714,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",1,298
6235,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",220,298
2277,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",476,298
8330,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",826,298
3851,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
1761,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
8130,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",586,298
5871,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",275,298
6323,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",313,298
7460,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",23,298
3533,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",350,298
8074,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",582,298
7179,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",231,298
36,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",200,298
4876,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",330,298
4617,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",531,298
3771,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",220,298
9019,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",313,298
6002,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",536,298
5035,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",570,298
14814,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",570,298
4529,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",23,298
10763,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",570,298
8967,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",313,298
3462,"[""43"" - ""88""]",2,"[""1"" - ""6""]","[""2"" - ""9""]","[""1"" - ""2""]","[""1"" - ""2""]","[""8"" - ""11""]",23,298
