,Age,Gender,Marital status,Race status,Birth,Language,Occupation,Income (K),ec
9835,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",324,990
9393,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",324,990
13675,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",85,990
9339,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",313,990
11442,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",2,990
12367,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",570,990
13299,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",80,990
18194,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",330,990
10085,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",232,990
16387,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",512,990
12160,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",82,990
11369,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",380,990
14795,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",243,990
19493,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",326,990
19450,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",71,990
16214,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",481,990
19703,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",43,990
15830,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",593,990
16157,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",593,990
10974,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",43,990
13153,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",472,990
18839,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",5,990
13774,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",570,990
18161,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",244,990
16815,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",586,990
18625,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",592,990
15753,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",23,990
18586,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",231,990
17778,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",204,990
18179,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",313,990
15047,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",220,990
12158,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",422,990
14832,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",323,990
13084,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",470,990
11311,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",313,990
10771,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",231,990
14095,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",311,990
17581,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",483,990
3542,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",232,990
17702,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",232,990
327,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",350,990
16341,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",230,990
12157,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",855,990
12232,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",500,990
3972,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",14,990
14216,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",313,990
5514,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",200,990
17463,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",80,990
9549,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",201,990
11580,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",186,990
15214,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",313,990
13820,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",514,990
16538,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",513,990
14254,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",313,990
13864,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",231,990
16826,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""22"" - ""600""]","[""1"" - ""2""]","[""8"" - ""11""]",323,990
6802,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",232,991
5802,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",200,991
8829,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",202,991
7981,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",313,991
782,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",23,991
387,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",35,991
4644,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",512,991
5934,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
2044,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",220,991
5899,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",23,991
8840,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",23,991
5479,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
7774,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
3047,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",480,991
963,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",210,991
7082,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
438,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",570,991
4845,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",570,991
2514,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",560,991
8396,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",540,991
5220,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
5233,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",476,991
5343,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
1929,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",313,991
8768,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",2,991
2555,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",1,991
3066,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",2,991
4201,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",215,991
1012,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",330,991
7622,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",233,991
931,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",2,991
8580,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",232,991
7336,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
5716,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",210,991
3515,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",220,991
1416,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
1592,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",512,991
462,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
838,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",210,991
5687,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",233,991
6326,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",305,991
5481,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",52,991
2137,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
8340,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",500,991
9247,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",82,991
5275,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",254,991
5535,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",570,991
3014,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
5517,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",206,991
7404,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",200,991
4610,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",581,991
1953,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",10,991
1796,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",220,991
5491,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
6644,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
7448,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",500,991
6637,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",324,991
1042,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",305,991
3190,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",476,991
266,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",570,991
1641,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",460,991
9256,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",532,991
2842,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
556,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",232,991
910,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",305,991
7379,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
6363,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",313,991
6546,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",254,991
7463,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",23,991
9162,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
6099,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",80,991
2340,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",201,991
6169,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
6198,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
5973,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",41,991
3208,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",243,991
905,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
8492,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",903,991
5865,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",15,991
704,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
7745,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",220,991
5477,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
5181,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",582,991
3088,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
1511,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",313,991
9105,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",220,991
5695,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",313,991
4001,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",313,991
5325,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",586,991
1658,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
7517,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",481,991
9191,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
4586,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",15,991
4779,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",483,991
9276,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",524,991
345,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
8644,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",570,991
7757,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",220,991
7883,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
1260,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",492,991
5506,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",554,991
4324,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",484,991
5873,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",200,991
1353,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",500,991
6710,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",5,991
4967,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",313,991
1517,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",586,991
18493,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",476,991
8473,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",220,991
7696,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",35,991
4112,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
2917,"[""44"" - ""94""]",2,"[""1"" - ""6""]","[""1"" - ""2""]","[""1"" - ""22""]","[""1"" - ""2""]","[""8"" - ""11""]",231,991
